index, timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
3, 2017/09/13 17:35:15.814, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.10 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.814, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.10 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.830, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.831, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.844, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.845, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.859, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.860, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.874, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.875, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.890, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.890, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.905, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.906, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.83 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.920, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.921, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.935, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.936, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.950, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.951, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.966, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.966, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.981, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.981, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.996, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:15.996, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.36 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.011, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.012, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.026, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.026, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.041, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.042, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.056, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.057, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.072, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.072, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.087, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.087, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.102, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.102, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.117, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.117, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.132, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.132, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.147, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 28, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.147, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.162, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.162, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.177, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.178, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.192, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.193, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.208, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.208, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.223, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.223, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.238, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.238, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.255, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.255, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.268, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.269, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.72 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.284, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.284, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.299, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.299, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.314, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.314, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.329, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.330, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.344, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.345, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.360, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.360, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.16 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.376, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.376, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 25 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.390, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.390, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.405, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.405, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.420, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.420, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.437, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.437, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.450, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.451, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.92 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.466, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.466, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.481, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.481, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.496, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.496, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.511, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.511, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.526, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.527, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.541, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.542, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.14 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.557, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.558, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.572, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.572, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.588, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.589, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.602, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.603, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.617, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.618, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.633, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.633, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 51.63 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.649, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.02 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.650, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.02 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.663, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.02 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:35:16.664, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 29, 26 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 52.02 W, 745 MHz, 2500 MHz, 745 MHz
