index, timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], clocks.current.graphics [MHz]
3, 2017/09/13 17:27:01.870, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 49.95 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.878, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.885, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.893, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.900, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.908, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.915, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.923, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.930, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.939, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 24 %, 5 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.947, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.954, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.961, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 52.65 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.969, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.976, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.984, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.991, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:01.999, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.006, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.014, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.021, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.029, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.036, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.045, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.053, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.060, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.067, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.075, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.083, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.090, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.098, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.106, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.113, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.121, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.129, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.143, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.23 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.151, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.158, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.166, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.173, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.181, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.188, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.196, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.204, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.212, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.219, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 31, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.227, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.234, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.39 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.242, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.249, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.257, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.264, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.273, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.280, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.288, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.295, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.303, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.310, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.319, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.33 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.334, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.04 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.349, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.04 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.388, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.04 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.404, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.04 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.416, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.04 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.424, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.431, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.439, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.446, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.454, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.461, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.470, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.477, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.485, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.492, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.500, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.507, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.26 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.515, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.522, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.530, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.537, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.545, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.553, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.560, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.567, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.576, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.583, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.591, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.598, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.20 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.606, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.613, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 6 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.621, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.629, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.636, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.643, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.652, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.658, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.667, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.674, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.682, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.689, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.19 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.697, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.704, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.712, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.719, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.727, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.734, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.743, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.750, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.758, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.765, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.773, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.780, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 30 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.24 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.788, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.10 W, 745 MHz, 2500 MHz, 745 MHz
3, 2017/09/13 17:27:02.795, Tesla K10.G2.8GB, 0000:45:00.0, 367.48, P0, 3, 3, 32, 29 %, 7 %, 3526 MiB, 3172 MiB, 354 MiB, 53.10 W, 745 MHz, 2500 MHz, 745 MHz
